DataHora,Jogador,Categoria,Ano_Temporada,Competicao,Colunas_Metricas,Valores
2026-09-15T18:19:26.114Z,Gabriel Lopes,Geral,2026,U20 Paulista,MP | MIN | GLS | AST | ASR,1 | 36 | 0 | 1 | 6.80
2026-09-15T18:19:26.225Z,Gabriel Lopes,Geral,2026,Copinha,MP | MIN | GLS | AST | ASR,6 | 509 | 2 | 1 | 7.73
2026-09-15T18:19:26.306Z,Gabriel Lopes,Geral,2025,Total do Ano,MP | MIN | GLS | AST | ASR,21 | 1347 | 5 | 1 | 7.02
2026-09-15T18:19:26.369Z,Gabriel Lopes,Geral,2025,U20 Paulista,MP | MIN | GLS | AST | ASR,4 | 221 | 1 | 1 | 7.05
2026-09-15T18:19:26.456Z,Gabriel Lopes,Geral,2025,U20 Campeonato Brasileiro,MP | MIN | GLS | AST | ASR,17 | 1126 | 4 | 0 | 7.02
2026-09-15T18:19:26.523Z,Gabriel Lopes,Geral,2024,Total do Ano,MP | MIN | GLS | AST | ASR,6 | 281 | 1 | 1 | 6.75
2026-09-15T18:19:26.604Z,Gabriel Lopes,Geral,2024,U20 Paulista,MP | MIN | GLS | AST | ASR,2 | 164 | 0 | 0 | 7.00
2026-09-15T18:19:26.674Z,Gabriel Lopes,Geral,2024,CONMEBOL Sudamericana,MP | MIN | GLS | AST | ASR,1 | 19 | 0 | 0 | 6.30
2026-09-15T18:19:26.745Z,Gabriel Lopes,Geral,2024,Paulista Série A1,MP | MIN | GLS | AST | ASR,1 | 25 | 0 | 0 | 6.70
2026-09-15T18:19:26.832Z,Gabriel Lopes,Geral,2024,Copinha,MP | MIN | GLS | AST | ASR,2 | 73 | 1 | 1 | -
2026-09-15T18:19:26.910Z,Gabriel Lopes,Geral,2023,Total do Ano,MP | MIN | GLS | AST | ASR,1 | 34 | 0 | 0 | -
2026-09-15T18:19:26.993Z,Gabriel Lopes,Geral,2023,Copinha,MP | MIN | GLS | AST | ASR,1 | 34 | 0 | 0 | -
2026-09-15T18:19:27.895Z,Gabriel Lopes,Finalização,2026,Total do Ano,MP | GLS | TOS | SOT | BCM,25 | 7 | 52 | 18 | 0
2026-09-15T18:19:27.958Z,Gabriel Lopes,Finalização,2026,U20 Campeonato Brasileiro,MP | GLS | TOS | SOT | BCM,18 | 5 | 41 | 15 | 0
2026-09-15T18:19:28.010Z,Gabriel Lopes,Finalização,2026,U20 Paulista,MP | GLS | TOS | SOT | BCM,1 | 0 | 1 | 0 | 0
2026-09-15T18:19:28.074Z,Gabriel Lopes,Finalização,2026,Copinha,MP | GLS | TOS | SOT | BCM,6 | 2 | 10 | 3 | 0
2026-09-15T18:19:28.127Z,Gabriel Lopes,Finalização,2025,Total do Ano,MP | GLS | TOS | SOT | BCM,21 | 5 | 35 | 12 | 1
2026-09-15T18:19:28.174Z,Gabriel Lopes,Finalização,2025,U20 Paulista,MP | GLS | TOS | SOT | BCM,4 | 1 | 4 | 2 | 0
2026-09-15T18:19:28.245Z,Gabriel Lopes,Finalização,2025,U20 Campeonato Brasileiro,MP | GLS | TOS | SOT | BCM,17 | 4 | 31 | 10 | 1
2026-09-15T18:19:28.294Z,Gabriel Lopes,Finalização,2024,Total do Ano,MP | GLS | TOS | SOT | BCM,6 | 1 | 6 | 2 | 0
2026-09-15T18:19:28.363Z,Gabriel Lopes,Finalização,2024,U20 Paulista,MP | GLS | TOS | SOT | BCM,2 | 0 | 1 | 0 | 0
2026-09-15T18:19:28.410Z,Gabriel Lopes,Finalização,2024,CONMEBOL Sudamericana,MP | GLS | TOS | SOT | BCM,1 | 0 | - | - | 0
2026-09-15T18:19:28.478Z,Gabriel Lopes,Finalização,2024,Paulista Série A1,MP | GLS | TOS | SOT | BCM,1 | 0 | 2 | 0 | 0
2026-09-15T18:19:28.528Z,Gabriel Lopes,Finalização,2024,Copinha,MP | GLS | TOS | SOT | BCM,2 | 1 | 3 | 2 | 0
2026-09-15T18:19:28.594Z,Gabriel Lopes,Finalização,2023,Total do Ano,MP | GLS | TOS | SOT | BCM,1 | 0 | 1 | 0 | 0
2026-09-15T18:19:28.645Z,Gabriel Lopes,Finalização,2023,Copinha,MP | GLS | TOS | SOT | BCM,1 | 0 | 1 | 0 | 0
2026-09-15T18:19:29.489Z,Gabriel Lopes,Jogo coletivo,2026,Total do Ano,MP | AST | KEYP | BCC | SDR,25 | 13 | 69 | 5 | 33
2026-09-15T18:19:29.545Z,Gabriel Lopes,Jogo coletivo,2026,U20 Campeonato Brasileiro,MP | AST | KEYP | BCC | SDR,18 | 11 | 52 | 4 | 30
2026-09-15T18:19:29.609Z,Gabriel Lopes,Jogo coletivo,2026,U20 Paulista,MP | AST | KEYP | BCC | SDR,1 | 1 | 3 | 0 | 0
2026-09-15T18:19:29.659Z,Gabriel Lopes,Jogo coletivo,2026,Copinha,MP | AST | KEYP | BCC | SDR,6 | 1 | 14 | 1 | 3
2026-09-15T18:19:29.755Z,Gabriel Lopes,Jogo coletivo,2025,Total do Ano,MP | AST | KEYP | BCC | SDR,21 | 1 | 29 | 1 | 17
2026-09-15T18:19:29.809Z,Gabriel Lopes,Jogo coletivo,2025,U20 Paulista,MP | AST | KEYP | BCC | SDR,4 | 1 | 4 | 1 | 4
2026-09-15T18:19:29.878Z,Gabriel Lopes,Jogo coletivo,2025,U20 Campeonato Brasileiro,MP | AST | KEYP | BCC | SDR,17 | 0 | 25 | 0 | 13
2026-09-15T18:19:29.927Z,Gabriel Lopes,Jogo coletivo,2024,Total do Ano,MP | AST | KEYP | BCC | SDR,6 | 1 | 7 | 1 | 6
2026-09-15T18:19:29.996Z,Gabriel Lopes,Jogo coletivo,2024,U20 Paulista,MP | AST | KEYP | BCC | SDR,2 | 0 | 5 | 0 | 4
2026-09-15T18:19:30.043Z,Gabriel Lopes,Jogo coletivo,2024,CONMEBOL Sudamericana,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 0
2026-09-15T18:19:30.114Z,Gabriel Lopes,Jogo coletivo,2024,Paulista Série A1,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 1
2026-09-15T18:19:30.163Z,Gabriel Lopes,Jogo coletivo,2024,Copinha,MP | AST | KEYP | BCC | SDR,2 | 1 | 2 | 1 | 1
2026-09-15T18:19:31.075Z,Gabriel Lopes,Passe,2026,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,25 | 593 | 76.2 | 40 | 47.1 | 17 | 38.6
2026-09-15T18:19:31.154Z,Gabriel Lopes,Passe,2026,U20 Campeonato Brasileiro,MP | APS | APS% | ALB | LBA% | ACR | CA%,18 | 454 | 78.0 | 19 | 39.6 | 14 | 38.9
2026-09-15T18:19:31.218Z,Gabriel Lopes,Passe,2026,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 14 | 77.8 | 3 | 100.0 | 0 | -
2026-09-15T18:19:31.293Z,Gabriel Lopes,Passe,2026,Copinha,MP | APS | APS% | ALB | LBA% | ACR | CA%,6 | 125 | 70.2 | 18 | 52.9 | 3 | 37.5
2026-09-15T18:19:31.343Z,Gabriel Lopes,Passe,2025,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,21 | 338 | 73.3 | 25 | 47.2 | 7 | 35.0
2026-09-15T18:19:31.412Z,Gabriel Lopes,Passe,2025,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 55 | 71.4 | 6 | 60.0 | 1 | 20.0
2026-09-15T18:19:31.466Z,Gabriel Lopes,Passe,2025,U20 Campeonato Brasileiro,MP | APS | APS% | ALB | LBA% | ACR | CA%,17 | 283 | 73.7 | 19 | 44.2 | 6 | 40.0
2026-09-15T18:19:31.532Z,Gabriel Lopes,Passe,2024,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,6 | 91 | 77.8 | 5 | 55.6 | 0 | -
2026-09-15T18:19:31.581Z,Gabriel Lopes,Passe,2024,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 35 | 68.6 | 3 | 42.9 | 0 | -
2026-09-15T18:19:31.650Z,Gabriel Lopes,Passe,2024,CONMEBOL Sudamericana,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 7 | 70.0 | - | - | - | -
2026-09-15T18:19:31.715Z,Gabriel Lopes,Passe,2024,Paulista Série A1,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 15 | 100.0 | - | - | - | -
2026-09-15T18:19:31.787Z,Gabriel Lopes,Passe,2024,Copinha,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 34 | 82.9 | 2 | 100.0 | 0 | -
2026-09-15T18:19:31.837Z,Gabriel Lopes,Passe,2023,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 8 | 100.0 | 1 | 100.0 | 0 | -
2026-09-15T18:19:31.911Z,Gabriel Lopes,Passe,2023,Copinha,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 8 | 100.0 | 1 | 100.0 | 0 | -
2026-09-15T18:19:32.761Z,Gabriel Lopes,Defendendo,2026,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,25 | 0 | 2 | 0 | 0 | 27 | 1 | 25 | 0 | 5
2026-09-15T18:19:32.826Z,Gabriel Lopes,Defendendo,2026,U20 Campeonato Brasileiro,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,18 | 0 | 1 | 0 | 0 | 15 | 0 | 15 | 0 | 1
2026-09-15T18:19:32.884Z,Gabriel Lopes,Defendendo,2026,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 1 | 0 | 0
2026-09-15T18:19:32.933Z,Gabriel Lopes,Defendendo,2026,Copinha,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,6 | 0 | 1 | 0 | 0 | 11 | 1 | 9 | 0 | 4
2026-09-15T18:19:33.003Z,Gabriel Lopes,Defendendo,2025,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,21 | 0 | 1 | 0 | 0 | 15 | 6 | 17 | 3 | 5
2026-09-15T18:19:33.054Z,Gabriel Lopes,Defendendo,2025,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 0 | 0 | 0 | 0 | 2 | 0 | 3 | 0 | 0
2026-09-15T18:19:33.124Z,Gabriel Lopes,Defendendo,2025,U20 Campeonato Brasileiro,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,17 | 0 | 1 | 0 | 0 | 13 | 6 | 14 | 3 | 5
2026-09-15T18:19:33.173Z,Gabriel Lopes,Defendendo,2024,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,6 | 0 | 1 | 0 | 0 | 4 | 2 | 5 | 0 | 3
2026-09-15T18:19:33.248Z,Gabriel Lopes,Defendendo,2024,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 0 | 0 | 0 | 2 | 0 | 3 | 0 | 2
2026-09-15T18:19:33.311Z,Gabriel Lopes,Defendendo,2024,CONMEBOL Sudamericana,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 1 | 1 | - | 1
2026-09-15T18:19:33.382Z,Gabriel Lopes,Defendendo,2024,Paulista Série A1,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | - | -
2026-09-15T18:19:33.431Z,Gabriel Lopes,Defendendo,2024,Copinha,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 0 | 1 | 0 | 0 | 1 | 1 | 1 | 0 | 0
2026-09-15T18:19:33.503Z,Gabriel Lopes,Defendendo,2023,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0
2026-09-15T18:19:33.573Z,Gabriel Lopes,Defendendo,2023,Copinha,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0
2026-09-15T18:19:34.443Z,Gabriel Lopes,Adicional,2026,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,25 | 7 | 5.01 | 13 | 7.81 | 20 | 12.82
2026-09-15T18:19:34.497Z,Gabriel Lopes,Adicional,2026,U20 Campeonato Brasileiro,MP | GLS | XG | AST | XA | GI | XGI,18 | 5 | 3.75 | 11 | 5.95 | 16 | 9.70
2026-09-15T18:19:34.546Z,Gabriel Lopes,Adicional,2026,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.01 | 1 | 0.19 | 1 | 0.20
2026-09-15T18:19:34.626Z,Gabriel Lopes,Adicional,2026,Copinha,MP | GLS | XG | AST | XA | GI | XGI,6 | 2 | 1.25 | 1 | 1.67 | 3 | 2.92
2026-09-15T18:19:34.712Z,Gabriel Lopes,Adicional,2025,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,21 | 5 | 3.12 | 1 | 2.13 | 6 | 5.25
2026-09-15T18:19:34.761Z,Gabriel Lopes,Adicional,2025,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,4 | 1 | 0.18 | 1 | 0.44 | 2 | 0.62
2026-09-15T18:19:34.830Z,Gabriel Lopes,Adicional,2025,U20 Campeonato Brasileiro,MP | GLS | XG | AST | XA | GI | XGI,17 | 4 | 2.94 | 0 | 1.69 | 4 | 4.63
2026-09-15T18:19:34.880Z,Gabriel Lopes,Adicional,2024,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,6 | 1 | 0.39 | 1 | 1.04 | 2 | 1.43
2026-09-15T18:19:34.952Z,Gabriel Lopes,Adicional,2024,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | 0.00 | 0 | 0.66 | 0 | 0.66
2026-09-15T18:19:35.001Z,Gabriel Lopes,Adicional,2024,CONMEBOL Sudamericana,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:19:35.070Z,Gabriel Lopes,Adicional,2024,Paulista Série A1,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:19:35.120Z,Gabriel Lopes,Adicional,2024,Copinha,MP | GLS | XG | AST | XA | GI | XGI,2 | 1 | 0.39 | 1 | 0.38 | 2 | 0.77
2026-09-15T18:19:35.197Z,Gabriel Lopes,Adicional,2023,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.01 | 0 | 0.00 | 0 | 0.01
2026-09-15T18:19:35.264Z,Gabriel Lopes,Adicional,2023,Copinha,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.01 | 0 | 0.00 | 0 | 0.01
2026-09-15T18:19:41.857Z,João Alencar,Geral,2026,Total do Ano,MP | MIN | GLS | AST | ASR,22 | 1933 | 1 | 0 | 7.06
2026-09-15T18:19:42.022Z,João Alencar,Geral,2026,U20 Paulista,MP | MIN | GLS | AST | ASR,1 | 90 | 0 | 0 | 6.90
2026-09-15T18:19:42.153Z,João Alencar,Geral,2026,U20 Campeonato Brasileiro,MP | MIN | GLS | AST | ASR,17 | 1483 | 0 | 0 | 7.03
2026-09-15T18:19:42.295Z,João Alencar,Geral,2026,Copinha,MP | MIN | GLS | AST | ASR,4 | 360 | 1 | 0 | 7.23
2026-09-15T18:19:42.452Z,João Alencar,Geral,2025,Total do Ano,MP | MIN | GLS | AST | ASR,14 | 1112 | 0 | 2 | 6.96
2026-09-15T18:19:42.595Z,João Alencar,Geral,2025,U20 Campeonato Brasileiro,MP | MIN | GLS | AST | ASR,11 | 842 | 0 | 1 | 6.83
2026-09-15T18:19:42.724Z,João Alencar,Geral,2025,U20 Paulista,MP | MIN | GLS | AST | ASR,2 | 180 | 0 | 0 | 7.45
2026-09-15T18:19:42.852Z,João Alencar,Geral,2025,Copinha,MP | MIN | GLS | AST | ASR,1 | 90 | 0 | 1 | 7.40
2026-09-15T18:19:42.952Z,João Alencar,Geral,2024,Total do Ano,MP | MIN | GLS | AST | ASR,10 | 650 | 1 | 1 | 7.06
2026-09-15T18:19:43.111Z,João Alencar,Geral,2024,U17 Campeonato Brasileiro,MP | MIN | GLS | AST | ASR,1 | 28 | 0 | 0 | -
2026-09-15T18:19:43.233Z,João Alencar,Geral,2024,U20 Paulista,MP | MIN | GLS | AST | ASR,9 | 622 | 1 | 1 | 7.06
2026-09-15T18:19:44.311Z,João Alencar,Finalização,2026,Total do Ano,MP | GLS | TOS | SOT | BCM,22 | 1 | 5 | 3 | 0
2026-09-15T18:19:44.449Z,João Alencar,Finalização,2026,U20 Paulista,MP | GLS | TOS | SOT | BCM,1 | 0 | 1 | 0 | 0
2026-09-15T18:19:44.563Z,João Alencar,Finalização,2026,U20 Campeonato Brasileiro,MP | GLS | TOS | SOT | BCM,17 | 0 | 1 | 0 | 0
2026-09-15T18:19:44.688Z,João Alencar,Finalização,2026,Copinha,MP | GLS | TOS | SOT | BCM,4 | 1 | 3 | 3 | 0
2026-09-15T18:19:44.851Z,João Alencar,Finalização,2025,Total do Ano,MP | GLS | TOS | SOT | BCM,14 | 0 | 5 | 5 | 1
2026-09-15T18:19:44.927Z,João Alencar,Finalização,2025,U20 Campeonato Brasileiro,MP | GLS | TOS | SOT | BCM,11 | 0 | 3 | 3 | 1
2026-09-15T18:19:45.024Z,João Alencar,Finalização,2025,U20 Paulista,MP | GLS | TOS | SOT | BCM,2 | 0 | 2 | 2 | 0
2026-09-15T18:19:45.161Z,João Alencar,Finalização,2025,Copinha,MP | GLS | TOS | SOT | BCM,1 | 0 | 0 | 0 | 0
2026-09-15T18:19:45.278Z,João Alencar,Finalização,2024,Total do Ano,MP | GLS | TOS | SOT | BCM,10 | 1 | 4 | 2 | 0
2026-09-15T18:19:45.405Z,João Alencar,Finalização,2024,U17 Campeonato Brasileiro,MP | GLS | TOS | SOT | BCM,1 | 0 | - | - | 0
2026-09-15T18:19:45.543Z,João Alencar,Finalização,2024,U20 Paulista,MP | GLS | TOS | SOT | BCM,9 | 1 | 4 | 2 | 0
2026-09-15T18:19:46.606Z,João Alencar,Jogo coletivo,2026,Total do Ano,MP | AST | KEYP | BCC | SDR,22 | 0 | 4 | 0 | 7
2026-09-15T18:19:46.689Z,João Alencar,Jogo coletivo,2026,U20 Paulista,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 0
2026-09-15T18:19:46.739Z,João Alencar,Jogo coletivo,2026,U20 Campeonato Brasileiro,MP | AST | KEYP | BCC | SDR,17 | 0 | 0 | 0 | 7
2026-09-15T18:19:46.808Z,João Alencar,Jogo coletivo,2026,Copinha,MP | AST | KEYP | BCC | SDR,4 | 0 | 4 | 0 | 0
2026-09-15T18:19:46.858Z,João Alencar,Jogo coletivo,2025,Total do Ano,MP | AST | KEYP | BCC | SDR,14 | 2 | 6 | 2 | 4
2026-09-15T18:19:46.932Z,João Alencar,Jogo coletivo,2025,U20 Campeonato Brasileiro,MP | AST | KEYP | BCC | SDR,11 | 1 | 4 | 1 | 2
2026-09-15T18:19:46.988Z,João Alencar,Jogo coletivo,2025,U20 Paulista,MP | AST | KEYP | BCC | SDR,2 | 0 | 0 | 0 | 2
2026-09-15T18:19:47.067Z,João Alencar,Jogo coletivo,2025,Copinha,MP | AST | KEYP | BCC | SDR,1 | 1 | 2 | 1 | 0
2026-09-15T18:19:47.128Z,João Alencar,Jogo coletivo,2024,Total do Ano,MP | AST | KEYP | BCC | SDR,10 | 1 | 4 | 0 | 3
2026-09-15T18:19:47.207Z,João Alencar,Jogo coletivo,2024,U17 Campeonato Brasileiro,MP | AST | KEYP | BCC | SDR,1 | 0 | 0 | 0 | 0
2026-09-15T18:19:47.274Z,João Alencar,Jogo coletivo,2024,U20 Paulista,MP | AST | KEYP | BCC | SDR,9 | 1 | 4 | 0 | 3
2026-09-15T18:19:48.191Z,João Alencar,Passe,2026,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,22 | 970 | 86.8 | 74 | 59.2 | 0 | -
2026-09-15T18:19:48.266Z,João Alencar,Passe,2026,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 46 | 80.7 | 0 | - | 0 | -
2026-09-15T18:19:48.324Z,João Alencar,Passe,2026,U20 Campeonato Brasileiro,MP | APS | APS% | ALB | LBA% | ACR | CA%,17 | 720 | 87.4 | 57 | 59.4 | 0 | -
2026-09-15T18:19:48.398Z,João Alencar,Passe,2026,Copinha,MP | APS | APS% | ALB | LBA% | ACR | CA%,4 | 204 | 86.4 | 17 | 63.0 | 0 | -
2026-09-15T18:19:48.469Z,João Alencar,Passe,2025,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,14 | 447 | 85.5 | 50 | 57.5 | 1 | 25.0
2026-09-15T18:19:48.539Z,João Alencar,Passe,2025,U20 Campeonato Brasileiro,MP | APS | APS% | ALB | LBA% | ACR | CA%,11 | 346 | 83.8 | 43 | 55.8 | 1 | 25.0
2026-09-15T18:19:48.587Z,João Alencar,Passe,2025,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,2 | 61 | 88.4 | 7 | 70.0 | 0 | -
2026-09-15T18:19:48.675Z,João Alencar,Passe,2025,Copinha,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | 40 | 97.6 | 0 | - | 0 | -
2026-09-15T18:19:48.725Z,João Alencar,Passe,2024,Total do Ano,MP | APS | APS% | ALB | LBA% | ACR | CA%,10 | 276 | 89.3 | 26 | 68.4 | 2 | 100.0
2026-09-15T18:19:48.825Z,João Alencar,Passe,2024,U17 Campeonato Brasileiro,MP | APS | APS% | ALB | LBA% | ACR | CA%,1 | - | - | - | - | - | -
2026-09-15T18:19:48.904Z,João Alencar,Passe,2024,U20 Paulista,MP | APS | APS% | ALB | LBA% | ACR | CA%,9 | 276 | 89.3 | 26 | 68.4 | 2 | 100.0
2026-09-15T18:19:49.745Z,João Alencar,Defendendo,2026,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,22 | 6 | 2 | 0 | 0 | 18 | 2 | 49 | 21 | 54
2026-09-15T18:19:49.809Z,João Alencar,Defendendo,2026,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 2 | 1
2026-09-15T18:19:49.879Z,João Alencar,Defendendo,2026,U20 Campeonato Brasileiro,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,17 | 5 | 2 | 0 | 0 | 15 | 0 | 42 | 18 | 37
2026-09-15T18:19:49.928Z,João Alencar,Defendendo,2026,Copinha,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,4 | 1 | 0 | 0 | 0 | 3 | 2 | 6 | 1 | 16
2026-09-15T18:19:50.001Z,João Alencar,Defendendo,2025,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,14 | 4 | 1 | 0 | 0 | 8 | 0 | 25 | 8 | 30
2026-09-15T18:19:50.050Z,João Alencar,Defendendo,2025,U20 Campeonato Brasileiro,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,11 | 2 | 1 | 0 | 0 | 6 | 0 | 20 | 7 | 20
2026-09-15T18:19:50.118Z,João Alencar,Defendendo,2025,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,2 | 2 | 0 | 0 | 0 | 2 | 0 | 4 | 1 | 6
2026-09-15T18:19:50.165Z,João Alencar,Defendendo,2025,Copinha,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 4
2026-09-15T18:19:50.242Z,João Alencar,Defendendo,2024,Total do Ano,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,10 | 1 | 0 | 0 | 0 | 15 | 0 | 10 | 5 | 26
2026-09-15T18:19:50.304Z,João Alencar,Defendendo,2024,U17 Campeonato Brasileiro,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | - | -
2026-09-15T18:19:50.378Z,João Alencar,Defendendo,2024,U20 Paulista,MP | CLS | YC | RC | ELTG | DRP | TACK | INT | BLS | ADW,9 | 1 | 0 | 0 | 0 | 15 | 0 | 10 | 5 | 26
2026-09-15T18:19:51.265Z,João Alencar,Adicional,2026,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,22 | 1 | 0.55 | 0 | 0.11 | 1 | 0.66
2026-09-15T18:19:51.357Z,João Alencar,Adicional,2026,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.06 | 0 | 0.00 | 0 | 0.06
2026-09-15T18:19:51.425Z,João Alencar,Adicional,2026,U20 Campeonato Brasileiro,MP | GLS | XG | AST | XA | GI | XGI,17 | 0 | 0.08 | 0 | 0.00 | 0 | 0.08
2026-09-15T18:19:51.497Z,João Alencar,Adicional,2026,Copinha,MP | GLS | XG | AST | XA | GI | XGI,4 | 1 | 0.41 | 0 | 0.11 | 1 | 0.52
2026-09-15T18:19:51.548Z,João Alencar,Adicional,2025,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,14 | 0 | 1.37 | 2 | 1.17 | 2 | 2.54
2026-09-15T18:19:51.617Z,João Alencar,Adicional,2025,U20 Campeonato Brasileiro,MP | GLS | XG | AST | XA | GI | XGI,11 | 0 | 0.88 | 1 | 0.85 | 1 | 1.73
2026-09-15T18:19:51.664Z,João Alencar,Adicional,2025,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,2 | 0 | 0.49 | 0 | 0.00 | 0 | 0.49
2026-09-15T18:19:51.734Z,João Alencar,Adicional,2025,Copinha,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | 0.00 | 1 | 0.32 | 1 | 0.32
2026-09-15T18:19:51.783Z,João Alencar,Adicional,2024,Total do Ano,MP | GLS | XG | AST | XA | GI | XGI,10 | 1 | 0.46 | 1 | 0.61 | 2 | 1.07
2026-09-15T18:19:51.851Z,João Alencar,Adicional,2024,U17 Campeonato Brasileiro,MP | GLS | XG | AST | XA | GI | XGI,1 | 0 | - | 0 | - | 0 | -
2026-09-15T18:19:51.900Z,João Alencar,Adicional,2024,U20 Paulista,MP | GLS | XG | AST | XA | GI | XGI,9 | 1 | 0.46 | 1 | 0.61 | 2 | 1.07
2026-09-15T18:19:57.395Z,João Fonseca,Geral,26/27,Total do Ano,MP | MIN | GLS | AST | ASR,6 | 540 | 0 | 0 | 7.30
2026-09-15T18:19:57.490Z,João Fonseca,Geral,26/27,Liga Portugal 2,MP | MIN | GLS | AST | ASR,6 | 540 | 0 | 0 | 7.30
2026-09-15T18:19:57.689Z,João Fonseca,Geral,25/26,Total do Ano,MP | MIN | GLS | AST | ASR,22 | 1641 | 2 | 1 | 6.90
2026-09-15T18:19:57.812Z,João Fonseca,Geral,25/26,Liga Portugal 2,MP | MIN | GLS | AST | ASR,20 | 1489 | 2 | 0 | 6.93
2026-09-15T18:19:57.950Z,João Fonseca,Geral,25/26,UEFA Youth League,MP | MIN | GLS | AST | ASR,2 | 152 | 0 | 1 | 6.30
2026-09-15T18:19:58.060Z,João Fonseca,Geral,24/25,Total do Ano,MP | MIN | GLS | AST | ASR,7 | 395 | 0 | 0 | 6.84
